# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=100
# initial_seed=314159265	 delta_t=0.1	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=1.25	 fg_t_number=250	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0575957 0.0308936 0
0.005 0.01 0.0634943 0.0327726 0
0.01 0.01 0.0585742 0.0311888 0
0.015 0.01 0.0646487 0.0297987 0
0.02 0.01 0.0646799 0.0296864 0
0.025 0.01 0.0632648 0.0351089 0
0.03 0.01 0.0619026 0.0319961 0
0.035 0.01 0.0592483 0.0318298 0
0.04 0.01 0.0651441 0.0356055 0
0.045 0.01 0.0617329 0.030601 0
0.05 0.01 0.0646377 0.0350848 0
0.055 0.01 0.0588882 0.0321879 0
0.06 0.015 0.0586524 0.0283012 0
0.065 0.015 0.057948 0.0288591 0
0.07 0.015 0.0676254 0.033893 0
0.075 0.015 0.0643838 0.0339448 0
0.08 0.015 0.0660668 0.0360841 0
0.085 0.015 0.0587423 0.0284653 0
0.09 0.015 0.0615013 0.0315395 0
0.095 0.015 0.0668165 0.0325527 0
0.1 0.02 0.0727911 0.0336575 0
0.105 0.02 0.0687406 0.03397 0
0.11 0.02 0.067629 0.0347009 0
0.115 0.02 0.0687805 0.0351792 0
0.12 0.02 0.0765065 0.0375142 0
0.125 0.025 0.0633679 0.033854 0
0.13 0.025 0.0720448 0.0372033 0
0.135 0.025 0.0678849 0.0337017 0
0.14 0.025 0.0627854 0.0309034 0
0.145 0.025 0.0729784 0.0376989 0
0.15 0.025 0.0650268 0.03586 0
0.155 0.025 0.061735 0.028872 0
0.16 0.025 0.0767713 0.0375732 0
0.165 0.025 0.0751454 0.0373424 0
0.17 0.025 0.0684638 0.0348294 0
0.175 0.025 0.0776908 0.0369756 0
0.18 0.025 0.0742537 0.0416467 0
0.185 0.025 0.076028 0.0375965 0
0.19 0.025 0.0724834 0.0379611 0
0.195 0.025 0.075783 0.0380379 0
0.2 0.03 0.0774854 0.0414316 0
0.205 0.03 0.0741193 0.0389012 0
0.21 0.03 0.0804074 0.0395689 0
0.215 0.03 0.0794178 0.0411344 0
0.22 0.03 0.0730275 0.0403191 0
0.225 0.03 0.0787322 0.0384224 0
0.23 0.03 0.0811128 0.0424688 0
0.235 0.03 0.0809484 0.0408158 0
0.24 0.03 0.081829 0.0399778 0
0.245 0.03 0.0755654 0.0387062 0
0.25 0.03 0.0803873 0.0414623 0
0.255 0.03 0.0781335 0.039421 0
0.26 0.03 0.0813533 0.0428364 0
0.265 0.03 0.0779563 0.037562 0
0.27 0.03 0.07272 0.0364349 0
0.275 0.03 0.0734566 0.0397792 0
0.28 0.03 0.06852 0.0342652 0
0.285 0.03 0.0676014 0.0349139 0
0.29 0.035 0.0675153 0.0347385 0
0.295 0.035 0.0699103 0.0368884 0
0.3 0.035 0.0759646 0.0381064 0
0.305 0.05 0.0751447 0.0379979 0
0.31 0.05 0.0760665 0.0410278 0
0.315 0.05 0.0699226 0.0363975 0
0.32 0.05 0.0756011 0.039985 0
0.325 0.05 0.0743576 0.0392032 0
0.33 0.05 0.0746992 0.0398197 0
0.335 0.05 0.0719164 0.0386263 0
0.34 0.05 0.0774458 0.0406775 0
0.345 0.05 0.077986 0.0390655 0
0.35 0.07 0.0745131 0.0367368 0
0.355 0.075 0.0740385 0.0389825 0
0.36 0.075 0.0775376 0.0416023 0
0.365 0.075 0.0753587 0.0392505 0
0.37 0.075 0.0752567 0.0384212 0
0.375 0.075 0.074493 0.0382366 0
0.38 0.08 0.0771335 0.0403192 0
0.385 0.08 0.0823933 0.0443043 0
0.39 0.08 0.0824239 0.0421282 0
0.395 0.08 0.0815914 0.0430265 0
0.4 0.08 0.0829295 0.04348 0
0.405 0.08 0.0757308 0.0419367 0
0.41 0.08 0.0836044 0.0423806 0
0.415 0.08 0.0772339 0.0377267 0
0.42 0.08 0.0754215 0.0379912 0
0.425 0.08 0.076109 0.0401721 0
0.43 0.08 0.0800877 0.0402502 0
0.435 0.08 0.081683 0.0416129 0
0.44 0.08 0.0808448 0.0412352 0
0.445 0.08 0.0788688 0.0412468 0
0.45 0.08 0.0776454 0.0403842 0
0.455 0.085 0.0725847 0.0402219 0
0.46 0.085 0.0827497 0.0449983 0
0.465 0.085 0.0853872 0.0434865 0
0.47 0.085 0.0735066 0.0394556 0
0.475 0.1 0.0825055 0.0441716 0
0.48 0.1 0.087926 0.0423653 0
0.485 0.1 0.096316 0.0505186 0
0.49 0.1 0.0901137 0.0453541 0
0.495 0.11 0.0873855 0.0458035 0
0.5 0.165 0.09693 0.0469755 0
0.505 0.165 0.0949331 0.0486004 0
0.51 0.275 0.10135 0.0500553 0
0.515 0.31 0.0967988 0.0499192 0
0.52 0.315 0.10125 0.0514873 0
0.525 0.32 0.101361 0.0480213 0
0.53 0.32 0.106027 0.0510017 0
0.535 0.32 0.113266 0.0550537 0
0.54 0.32 0.119367 0.0556233 0
0.545 0.32 0.116303 0.056915 0
0.55 0.335 0.124962 0.0594498 0
0.555 0.365 0.122079 0.0515502 0
0.56 0.365 0.110616 0.0506531 0
0.565 0.365 0.109827 0.0516959 0
0.57 0.385 0.106771 0.052491 0
0.575 0.45 0.108351 0.0539372 0
