# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=500
# initial_seed=10	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=-20	 fg_t_min=0	 fg_t_max=1	 fg_t_number=100	 fg_achlioptas_k=4	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.0861052 0.0390517 0
0.01 0.02 0.0867643 0.0400976 0
0.02 0.02 0.086194 0.0406186 0
0.03 0.02 0.0933362 0.0561796 0
0.04 0.02 0.0812496 0.0438958 0
0.05 0.02 0.0891817 0.0463847 0
0.06 0.02 0.0980777 0.0458246 0
0.07 0.03 0.086585 0.0439909 0
0.08 0.03 0.125696 0.0635123 0
0.09 0.03 0.0896162 0.0425401 0
0.1 0.03 0.110291 0.0571453 0
0.11 0.03 0.0905378 0.0439431 0
0.12 0.03 0.109316 0.0494224 0
0.13 0.04 0.102462 0.0456795 0
0.14 0.04 0.127883 0.0577675 0
0.15 0.04 0.103732 0.0652688 0
0.16 0.04 0.0944228 0.0450609 0
0.17 0.06 0.103656 0.0584943 0
0.18 0.06 0.109888 0.0724026 0
0.19 0.06 0.118165 0.0720164 0
0.2 0.08 0.107044 0.0473462 0
0.21 0.08 0.116858 0.0698047 0
0.22 0.08 0.12968 0.0638984 0
0.23 0.11 0.142959 0.0555514 0
0.24 0.11 0.130378 0.0749439 0
0.25 0.11 0.13271 0.0602653 0
0.26 0.11 0.140087 0.0883362 0
0.27 0.14 0.138615 0.07371 0
0.28 0.22 0.156179 0.0708527 0
0.29 0.22 0.120425 0.0610848 0
0.3 0.25 0.100484 0.0462023 0
0.31 0.25 0.164114 0.0634074 0
0.32 0.26 0.190196 0.0937592 0
0.33 0.26 0.219091 0.0520983 0
0.34 0.26 0.253356 0.0574429 0
0.35 0.27 0.250951 0.066015 0
0.36 0.27 0.271713 0.0716031 0
0.37 0.27 0.260807 0.037564 0
0.38 0.27 0.270681 0.0660778 0
0.39 0.27 0.262151 0.0787312 0
0.4 0.27 0.268477 0.0716688 0
0.41 0.27 0.262829 0.060785 0
0.42 0.29 0.277458 0.0693975 0
0.43 0.29 0.293895 0.0617192 0
0.44 0.29 0.291473 0.0488051 0
0.45 0.29 0.296601 0.0742014 0
0.46 0.29 0.291488 0.0549858 0
0.47 0.3 0.288028 0.0625159 0
0.48 0.33 0.302698 0.0500233 0
0.49 0.33 0.314279 0.0662768 0
0.5 0.33 0.302356 0.0565213 0
0.51 0.33 0.320401 0.0480137 0
0.52 0.33 0.324982 0.0693156 0
0.53 0.33 0.321675 0.0452465 0
0.54 0.33 0.331245 0.05434 0
0.55 0.33 0.326942 0.068099 0
0.56 0.33 0.336274 0.0564691 0
0.57 0.33 0.328944 0.0650094 0
0.58 0.33 0.33114 0.0384831 0
0.59 0.33 0.335718 0.0674131 0
0.6 0.33 0.337045 0.0659018 0
0.61 0.33 0.334079 0.0702549 0
0.62 0.33 0.330118 0.0748178 0
0.63 0.33 0.342385 0.0747848 0
0.64 0.33 0.331142 0.0609296 0
0.65 0.33 0.334917 0.0472527 0
0.66 0.33 0.335955 0.0732915 0
0.67 0.33 0.337667 0.0560107 0
0.68 0.33 0.330336 0.0701791 0
0.69 0.33 0.334852 0.059648 0
0.7 0.33 0.338302 0.0501888 0
0.71 0.33 0.32982 0.0855624 0
0.72 0.33 0.335836 0.0731017 0
0.73 0.33 0.336569 0.0679555 0
0.74 0.36 0.337768 0.0758483 0
0.75 0.36 0.335446 0.0488849 0
0.76 0.36 0.354509 0.0600448 0
0.77 0.36 0.349113 0.0624996 0
0.78 0.36 0.342805 0.0541335 0
0.79 0.36 0.346034 0.0866329 0
0.8 0.36 0.342432 0.050709 0
0.81 0.36 0.34215 0.0398166 0
0.82 0.36 0.344093 0.0653826 0
0.83 0.36 0.350542 0.0573026 0
0.84 0.36 0.355392 0.0485558 0
0.85 0.36 0.3531 0.0481181 0
0.86 0.36 0.35928 0.0638886 0
0.87 0.36 0.358213 0.0360103 0
0.88 0.36 0.361297 0.0478453 0
0.89 0.36 0.367716 0.0449605 0
0.9 0.36 0.36073 0.0467465 0
0.91 0.36 0.362553 0.0464665 0
0.92 0.36 0.362707 0.0518834 0
0.93 0.36 0.365437 0.0773261 0
0.94 0.36 0.361628 0.0569072 0
0.95 0.36 0.36551 0.0707741 0
0.96 0.36 0.361911 0.0455906 0
0.97 0.36 0.361246 0.0627133 0
0.98 0.37 0.36856 0.0579998 0
0.99 0.38 0.373617 0.0566054 0
