# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=100
# initial_seed=314159265	 delta_t=0.001	 max_steps=10000	 in_between=100
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=1.25	 fg_t_number=125	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=10000	 fg_weff_in_between=100
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.08935 0.0462651 0
0.01 0.02 0.0875903 0.0455141 0
0.02 0.02 0.0871039 0.0456353 0
0.03 0.02 0.0979515 0.0465245 0
0.04 0.02 0.0903781 0.0485568 0
0.05 0.03 0.0895553 0.0441453 0
0.06 0.03 0.0937959 0.0507088 0
0.07 0.03 0.0920372 0.045408 0
0.08 0.03 0.0920662 0.048302 0
0.09 0.03 0.103643 0.0564479 0
0.1 0.03 0.0962331 0.0478898 0
0.11 0.03 0.0958387 0.0521242 0
0.12 0.03 0.0998255 0.0491278 0
0.13 0.03 0.101599 0.0516481 0
0.14 0.03 0.0943733 0.0516927 0
0.15 0.03 0.110272 0.0535015 0
0.16 0.03 0.11438 0.0587147 0
0.17 0.04 0.105649 0.0541532 0
0.18 0.04 0.112667 0.0537332 0
0.19 0.05 0.103816 0.0563249 0
0.2 0.05 0.103055 0.0505165 0
0.21 0.05 0.109232 0.0632473 0
0.22 0.05 0.11119 0.0582623 0
0.23 0.05 0.106052 0.0521952 0
0.24 0.05 0.109785 0.061493 0
0.25 0.05 0.114287 0.0624468 0
0.26 0.05 0.113896 0.0546592 0
0.27 0.06 0.118837 0.0605093 0
0.28 0.07 0.130989 0.0670979 0
0.29 0.07 0.122879 0.0641443 0
0.3 0.07 0.137213 0.0732091 0
0.31 0.07 0.134287 0.065149 0
0.32 0.07 0.134376 0.0700805 0
0.33 0.07 0.14046 0.069557 0
0.34 0.08 0.121447 0.0631756 0
0.35 0.08 0.131701 0.0671822 0
0.36 0.08 0.13695 0.0736762 0
0.37 0.08 0.137471 0.072435 0
0.38 0.08 0.152042 0.0708542 0
0.39 0.08 0.130434 0.0667317 0
0.4 0.09 0.127757 0.0679464 0
0.41 0.09 0.129519 0.0746245 0
0.42 0.13 0.156757 0.0709954 0
0.43 0.13 0.166102 0.070981 0
0.44 0.13 0.182625 0.0827778 0
0.45 0.13 0.172454 0.0854398 0
0.46 0.13 0.185735 0.0947991 0
0.47 0.13 0.179916 0.0898862 0
0.48 0.14 0.188935 0.0866258 0
0.49 0.15 0.192703 0.0902303 0
0.5 0.15 0.188441 0.0928604 0
0.51 0.16 0.193249 0.0786249 0
0.52 0.16 0.188063 0.0816491 0
0.53 0.17 0.203332 0.0933703 0
0.54 0.17 0.219957 0.109082 0
0.55 0.17 0.211603 0.0971513 0
0.56 0.17 0.213772 0.0986807 0
0.57 0.17 0.212787 0.104008 0
0.58 0.17 0.215328 0.106303 0
0.59 0.27 0.213927 0.107109 0
0.6 0.27 0.225243 0.120314 0
0.61 0.33 0.246295 0.110968 0
0.62 0.33 0.241954 0.104986 0
0.63 0.35 0.221054 0.108194 0
0.64 0.36 0.212829 0.100475 0
0.65 0.36 0.218383 0.111779 0
0.66 0.55 0.1771 0.0760606 0
0.67 0.55 0.165571 0.0684558 0
0.68 0.56 0.104837 0.0565692 0
0.69 0.56 0.106639 0.05289 0
0.7 0.56 0.179125 0.0737201 0
0.71 0.56 0.127286 0.05817 0
0.72 0.58 0.172767 0.0662969 0
0.73 0.58 0.174054 0.070783 0
0.74 0.58 0.221686 0.063258 0
0.75 0.59 0.302502 0.0696466 0
0.76 0.59 0.388079 0.0621149 0
0.77 0.65 0.379849 0.0540622 0
0.78 0.65 0.368689 0.0597003 0
0.79 0.66 0.412109 0.0522315 0
0.8 0.69 0.436833 0.0428275 0
0.81 0.72 0.335059 0.07761 0
0.82 0.72 0.409744 0.0439729 0
0.83 0.72 0.411779 0.0452335 0
0.84 0.74 0.454252 0.0439819 0
0.85 0.74 0.460019 0.0427012 0
0.86 0.74 0.462038 0.0456535 0
0.87 0.76 0.460588 0.0419501 0
0.88 0.77 0.474212 0.0401825 0
0.89 0.77 0.565473 0.04148 0
0.9 0.8 0.562811 0.0343032 0
0.91 0.81 0.568581 0.0342253 0
0.92 0.82 0.579942 0.036009 0
0.93 0.82 0.583519 0.0377605 0
0.94 0.83 0.599639 0.032262 0
0.95 0.83 0.599587 0.0324337 0
0.96 0.83 0.597679 0.0316651 0
0.97 0.84 0.617598 0.0331466 0
0.98 0.85 0.577923 0.031304 0
0.99 0.85 0.627107 0.0303506 0
1 0.86 0.591924 0.0281543 0
1.01 0.86 0.575241 0.0313099 0
1.02 0.86 0.574527 0.0308048 0
1.03 0.86 0.628692 0.0283675 0
1.04 0.86 0.658311 0.0308152 0
1.05 0.86 0.66262 0.0 0
