# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=100
# initial_seed=314159265	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=1.25	 fg_t_number=250	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0553091 0.0332825 0
0.005 0.01 0.0559102 0.034423 0
0.01 0.01 0.0658582 0.0261485 0
0.015 0.01 0.0549193 0.026204 0
0.02 0.015 0.0759131 0.0333133 0
0.025 0.015 0.0556678 0.0280558 0
0.03 0.015 0.071841 0.036394 0
0.035 0.015 0.0650637 0.0349497 0
0.04 0.015 0.071685 0.0338618 0
0.045 0.015 0.0848941 0.0414123 0
0.05 0.015 0.0589114 0.0352587 0
0.055 0.015 0.0767217 0.0384104 0
0.06 0.015 0.0568063 0.0286119 0
0.065 0.02 0.0637939 0.0290794 0
0.07 0.02 0.0730786 0.0336524 0
0.075 0.02 0.0737726 0.0352353 0
0.08 0.02 0.0747997 0.0316122 0
0.085 0.02 0.0660864 0.028255 0
0.09 0.02 0.0726805 0.040608 0
0.095 0.02 0.0529962 0.0277796 0
0.1 0.02 0.0746789 0.0371118 0
0.105 0.02 0.0835234 0.038812 0
0.11 0.03 0.0741188 0.0339746 0
0.115 0.03 0.0952208 0.0459315 0
0.12 0.03 0.0692096 0.0371273 0
0.125 0.035 0.0811928 0.0453875 0
0.13 0.035 0.0708647 0.0427723 0
0.135 0.035 0.0750167 0.0395845 0
0.14 0.035 0.0806184 0.0375583 0
0.145 0.035 0.0718208 0.0414393 0
0.15 0.035 0.0748916 0.0374961 0
0.155 0.04 0.0773913 0.0417715 0
0.16 0.04 0.0812867 0.042817 0
0.165 0.04 0.0725994 0.0398178 0
0.17 0.04 0.0785527 0.0372132 0
0.175 0.04 0.0759419 0.0395182 0
0.18 0.04 0.0751665 0.0402209 0
0.185 0.04 0.0698104 0.0327266 0
0.19 0.04 0.0696286 0.0405376 0
0.195 0.04 0.0849561 0.0340645 0
0.2 0.04 0.0843486 0.0408258 0
0.205 0.04 0.0900725 0.0404521 0
0.21 0.04 0.0745909 0.0418259 0
0.215 0.04 0.0711391 0.039491 0
0.22 0.04 0.0688484 0.0331609 0
0.225 0.04 0.0802708 0.0388377 0
0.23 0.04 0.0723801 0.0322196 0
0.235 0.04 0.0649424 0.0308569 0
0.24 0.045 0.0652148 0.0410878 0
0.245 0.045 0.101288 0.0547439 0
0.25 0.045 0.0842648 0.0425516 0
0.255 0.045 0.0931825 0.0462969 0
0.26 0.055 0.0624738 0.0321285 0
0.265 0.055 0.0751079 0.0413381 0
0.27 0.055 0.0688204 0.0385682 0
0.275 0.055 0.0697916 0.0353987 0
0.28 0.055 0.0621036 0.0313999 0
0.285 0.055 0.0741034 0.0425587 0
0.29 0.055 0.0736276 0.0389162 0
0.295 0.055 0.0723533 0.0330625 0
0.3 0.055 0.0709628 0.0336475 0
0.305 0.055 0.0673632 0.0365329 0
0.31 0.055 0.0729408 0.0338897 0
0.315 0.055 0.0809574 0.0376248 0
0.32 0.055 0.0616065 0.0287351 0
0.325 0.055 0.0650218 0.0342945 0
0.33 0.055 0.062603 0.0371215 0
0.335 0.055 0.0711245 0.033863 0
0.34 0.055 0.0906226 0.0404246 0
0.345 0.055 0.0627467 0.0305308 0
0.35 0.055 0.0707853 0.0371937 0
0.355 0.055 0.0693804 0.0359496 0
0.36 0.06 0.0773634 0.0386479 0
0.365 0.06 0.0721284 0.0340802 0
0.37 0.06 0.0726653 0.0342137 0
0.375 0.06 0.0702548 0.0409865 0
0.38 0.08 0.0770144 0.0447577 0
0.385 0.08 0.0806952 0.0419879 0
0.39 0.08 0.0787888 0.0373969 0
0.395 0.08 0.0799635 0.0415178 0
0.4 0.08 0.0761783 0.0434456 0
0.405 0.08 0.0958144 0.0399474 0
0.41 0.08 0.085257 0.0439376 0
0.415 0.08 0.0933524 0.0457097 0
0.42 0.08 0.0984344 0.0475433 0
0.425 0.135 0.10038 0.048143 0
0.43 0.135 0.0953678 0.0428823 0
0.435 0.135 0.0996029 0.0487557 0
0.44 0.14 0.0968032 0.0486673 0
0.445 0.14 0.0765923 0.0398291 0
0.45 0.15 0.0942257 0.0488834 0
0.455 0.155 0.08442 0.043404 0
0.46 0.155 0.110189 0.0536222 0
0.465 0.16 0.0846692 0.0454095 0
0.47 0.16 0.0832677 0.0439581 0
0.475 0.165 0.090619 0.0456633 0
0.48 0.165 0.0931773 0.0471011 0
0.485 0.165 0.105302 0.0490279 0
0.49 0.17 0.0941178 0.0476572 0
0.495 0.
