# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=1557777103	 delta_t=0.01	 max_steps=3000	 in_between=10
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=1.2	 fg_t_number=1200	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0249535 0.0106197 0
0.001 0.002 0.0267647 0.0142883 0
0.002 0.002 0.0283133 0.0140898 0
0.003 0.002 0.0275723 0.0120269 0
0.004 0.003 0.0282719 0.0158568 0
0.005 0.003 0.0262652 0.0132202 0
0.006 0.003 0.0308342 0.0164885 0
0.007 0.003 0.0271295 0.0143224 0
0.008 0.003 0.0279862 0.0164236 0
0.009 0.003 0.026683 0.0119121 0
0.01 0.003 0.0319369 0.0171175 0
0.011 0.003 0.0281213 0.0141566 0
0.012 0.003 0.027856 0.0140522 0
0.013 0.003 0.0260701 0.0133092 0
0.014 0.003 0.0255653 0.0155552 0
0.015 0.003 0.027753 0.0151833 0
0.016 0.003 0.028705 0.0157133 0
0.017 0.003 0.0259242 0.0127541 0
0.018 0.003 0.0296342 0.0159607 0
0.019 0.003 0.0291355 0.0153376 0
0.02 0.003 0.0298224 0.0136808 0
0.021 0.003 0.0300668 0.0140413 0
0.022 0.003 0.030976 0.015469 0
0.023 0.003 0.0306702 0.015695 0
0.024 0.003 0.0315996 0.01507 0
0.025 0.003 0.0288311 0.0144857 0
0.026 0.003 0.0311002 0.0149907 0
0.027 0.003 0.0258775 0.0128416 0
0.028 0.003 0.0252359 0.013904 0
0.029 0.003 0.030897 0.015671 0
0.03 0.003 0.0281477 0.0140476 0
0.031 0.003 0.026019 0.0137487 0
0.032 0.003 0.0307545 0.0134335 0
0.033 0.003 0.0256184 0.0134407 0
0.034 0.003 0.0285921 0.0151627 0
0.035 0.003 0.0281928 0.0146585 0
0.036 0.003 0.0277259 0.0161088 0
0.037 0.003 0.0267058 0.0146348 0
0.038 0.003 0.0277249 0.0142529 0
0.039 0.003 0.0280111 0.0153456 0
0.04 0.003 0.0280654 0.0143486 0
0.041 0.003 0.0283708 0.0149045 0
0.042 0.003 0.0294192 0.0162623 0
0.043 0.003 0.0254283 0.011528 0
0.044 0.003 0.0259647 0.0121002 0
0.045 0.003 0.0256019 0.0147825 0
0.046 0.003 0.0265294 0.0143165 0
0.047 0.003 0.0307442 0.0161333 0
0.048 0.003 0.0299168 0.0147802 0
0.049 0.003 0.030524 0.0164761 0
0.05 0.003 0.0291789 0.012934 0
0.051 0.004 0.0293995 0.0152848 0
0.052 0.004 0.0289029 0.0164323 0
0.053 0.004 0.0330587 0.0145962 0
0.054 0.004 0.0278458 0.0159967 0
0.055 0.004 0.0267886 0.0147574 0
0.056 0.004 0.0291795 0.0146108 0
0.057 0.004 0.0273922 0.0127325 0
0.058 0.004 0.0297587 0.0167416 0
0.059 0.004 0.0312743 0.0155821 0
0.06 0.004 0.0327634 0.0163384 0
0.061 0.004 0.0311671 0.0161305 0
0.062 0.004 0.0306105 0.0163072 0
0.063 0.004 0.0302402 0.0149933 0
0.064 0.004 0.0325921 0.0168697 0
0.065 0.004 0.0300577 0.0152226 0
0.066 0.005 0.0351638 0.0158329 0
0.067 0.005 0.0301561 0.0156609 0
0.068 0.005 0.0291946 0.0155285 0
0.069 0.005 0.0275432 0.0144851 0
0.07 0.005 0.0330909 0.0159193 0
0.071 0.005 0.0315784 0.0161873 0
0.072 0.005 0.0268868 0.0156946 0
0.073 0.005 0.0291333 0.0176326 0
0.074 0.005 0.0307231 0.0147324 0
0.075 0.005 0.0285467 0.0182926 0
0.076 0.005 0.0308677 0.0155278 0
0.077 0.005 0.0300603 0.0169985 0
0.078 0.005 0.0314208 0.0150147 0
0.079 0.005 0.0283526 0.0160711 0
0.08 0.005 0.0321741 0.0176287 0
0.081 0.005 0.0315274 0.0166645 0
0.082 0.005 0.0329287 0.0178021 0
0.083 0.005 0.0316356 0.0158187 0
0.084 0.005 0.0289418 0.0172833 0
0.085 0.005 0.0325012 0.0159251 0
0.086 0.005 0.0317503 0.0174404 0
0.087 0.005 0.032977 0.0155344 0
0.088 0.005 0.0345448 0.0162093 0
0.089 0.005 0.0320991 0.0162879 0
0.09 0.005 0.0306066 0.0161926 0
0.091 0.005 0.0271366 0.0126292 0
0.092 0.005 0.0314185 0.0151887 0
0.093 0.005 0.0298854 0.0156579 0
0.094 0.005 0.0311804 0.0162972 0
0.095 0.005 0.0300579 0.0153654 0
0.096 0.005 0.0266188 0.0132542 0
0.097 0.005 0.0345031 0.0174105 0
0.098 0.005 0.0333048 0.01812 0
0.099 0.005 0.0290803 0.0144242 0
0.1 0.005 0.0304141 0.0183557 0
0.101 0.005 0.0276937 0.0137176 0
0.102 0.005 0.0294627 0.0162773 0
0.103 0.005 0.031066 0.0152217 0
0.104 0.005 0.0320555 0.0170733 0
0.105 0.005 0.0327025 0.0145883 0
0.106 0.005 0.0350004 0.0172491 0
0.107 0.005 0.0322374 0.0170246 0
0.108 0.005 0.030605 0.0174612 0
0.109 0.005 0.033601 0.0202727 0
0.11 0.005 0.0336919 0.0167318 0
0.111 0.005 0.0336021 0.0176471 0
0.112 0.005 0.0342981 0.0177842 0
0.113 0.005 0.0307241 0.0169012 0
0.114 0.005 0.0340958 0.0159248 0
0.115 0.005 0.0277561 0.0120823 0
0.116 0.005 0.033902 0.0184523 0
0.117 0.005 0.0313809 0.0156692 0
0.118 0.005 0.0309886 0.0141634 0
