# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=500
# initial_seed=10	 delta_t=0.1	 max_steps=50	 in_between=10
# fg_m=1	 fg_alpha=-20	 fg_t_min=0	 fg_t_max=1	 fg_t_number=100	 fg_achlioptas_k=4	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=50	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.0795674 0.0414445 0
0.01 0.02 0.0999347 0.055704 0
0.02 0.02 0.0773516 0.0446776 0
0.03 0.02 0.0700161 0.0311986 0
0.04 0.02 0.0940727 0.0382784 0
0.05 0.02 0.114017 0.0581515 0
0.06 0.02 0.119405 0.0465928 0
0.07 0.03 0.0905828 0.0389064 0
0.08 0.03 0.0665293 0.0412759 0
0.09 0.03 0.106231 0.0329118 0
0.1 0.03 0.109671 0.0461501 0
0.11 0.03 0.0848437 0.0399763 0
0.12 0.03 0.0677704 0.0446025 0
0.13 0.03 0.106887 0.0524493 0
0.14 0.03 0.0899311 0.0549093 0
0.15 0.03 0.0957056 0.0540975 0
0.16 0.03 0.113327 0.0460122 0
0.17 0.03 0.0871947 0.0574149 0
0.18 0.03 0.108277 0.0565246 0
0.19 0.03 0.10088 0.0497233 0
0.2 0.03 0.112491 0.0704378 0
0.21 0.03 0.110322 0.0463033 0
0.22 0.03 0.0701705 0.0374738 0
0.23 0.03 0.114414 0.0542858 0
0.24 0.03 0.113709 0.0553347 0
0.25 0.03 0.121236 0.0681356 0
0.26 0.03 0.129933 0.0730696 0
0.27 0.03 0.125081 0.0713118 0
0.28 0.03 0.119567 0.0439867 0
0.29 0.03 0.143162 0.0609039 0
0.3 0.03 0.0864629 0.0349819 0
0.31 0.03 0.117105 0.069373 0
0.32 0.04 0.112329 0.0642123 0
0.33 0.04 0.123386 0.0632749 0
0.34 0.04 0.133844 0.0689352 0
0.35 0.04 0.122661 0.0681439 0
0.36 0.04 0.150399 0.0497408 0
0.37 0.04 0.13111 0.0588098 0
0.38 0.04 0.12925 0.0792673 0
0.39 0.04 0.121062 0.0665663 0
0.4 0.04 0.153931 0.0706312 0
0.41 0.04 0.0946152 0.0432803 0
0.42 0.04 0.158286 0.0556806 0
0.43 0.04 0.120147 0.0589707 0
0.44 0.04 0.120424 0.0529803 0
0.45 0.04 0.127482 0.0635563 0
0.46 0.04 0.140672 0.0873834 0
0.47 0.04 0.127128 0.0589306 0
0.48 0.04 0.142316 0.064465 0
0.49 0.04 0.11904 0.0467371 0
0.5 0.04 0.162623 0.0701227 0
0.51 0.04 0.15714 0.0817422 0
0.52 0.04 0.142955 0.0687795 0
0.53 0.04 0.139157 0.0570259 0
0.54 0.04 0.107455 0.059
