# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=500
# initial_seed=10	 delta_t=0.05	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=5	 fg_t_number=500	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.086786 0.0400425 0
0.01 0.02 0.0986272 0.0424823 0
0.02 0.02 0.0937531 0.0429873 0
0.03 0.02 0.0800008 0.0367524 0
0.04 0.02 0.0853039 0.0434109 0
0.05 0.02 0.0887203 0.0425576 0
0.06 0.02 0.0768381 0.0430335 0
0.07 0.02 0.0862061 0.0426049 0
0.08 0.02 0.0860727 0.046117 0
0.09 0.03 0.0980972 0.0509151 0
0.1 0.03 0.0872097 0.0426122 0
0.11 0.03 0.0996746 0.0452927 0
0.12 0.03 0.0899394 0.0450498 0
0.13 0.03 0.0835911 0.0397117 0
0.14 0.03 0.086274 0.0438107 0
0.15 0.03 0.08314 0.0445235 0
0.16 0.03 0.0755735 0.0436195 0
0.17 0.03 0.0850948 0.0402193 0
0.18 0.03 0.0839222 0.0400494 0
0.19 0.03 0.0791901 0.0393806 0
0.2 0.03 0.0796178 0.0458717 0
0.21 0.03 0.0959369 0.0476332 0
0.22 0.03 0.087502 0.0476824 0
0.23 0.03 0.0861642 0.047237 0
0.24 0.03 0.0894346 0.0421387 0
0.25 0.03 0.0854539 0.0449402 0
0.26 0.03 0.0856572 0.0413027 0
0.27 0.03 0.0903204 0.0488859 0
0.28 0.03 0.084379 0.0421554 0
0.29 0.04 0.0821244 0.0414891 0
0.3 0.05 0.100269 0.0538754 0
0.31 0.05 0.0892434 0.042396 0
0.32 0.05 0.0761057 0.0373313 0
0.33 0.06 0.0978072 0.0491202 0
0.34 0.06 0.0870501 0.0386469 0
0.35 0.06 0.0884525 0.0408591 0
0.36 0.06 0.0938089 0.0453898 0
0.37 0.06 0.0827898 0.0476773 0
0.38 0.06 0.112648 0.0518742 0
0.39 0.06 0.0983476 0.0580881 0
0.4 0.06 0.0941203 0.0549564 0
0.41 0.06 0.0875195 0.045289 0
0.42 0.06 0.0809259 0.0391157 0
0.43 0.06 0.0950319 0.0470129 0
0.44 0.06 0.0940665 0.0463271 0
0.45 0.07 0.10001 0.0466391 0
0.46 0.08 0.0991843 0.0508319 0
0.47 0.08 0.0965196 0.0448221 0
0.48 0.08 0.0907064 0.0477836 0
0.49 0.08 0.103227 0.0482175 0
0.5 0.08 0.0889165 0.0467125 0
0.51 0.08 0.0823789 0.0433664 0
0.52 0.08 0.100646 0.0482236 0
0.53 0.08 0.0819849 0.0407435 0
0.54 0.08 0.0914538 0.0520931 0
