# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=500
# initial_seed=10	 delta_t=1	 max_steps=100	 in_between=0
# fg_m=1	 fg_alpha=10	 fg_t_min=0	 fg_t_max=3	 fg_t_number=6000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=100	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.01603 0.00886488 0
0.0005 0.001 0.0220655 0.0106145 0
0.001 0.001 0.0188433 0.0104568 0
0.0015 0.001 0.0177024 0.0121653 0
0.002 0.001 0.0230984 0.0125582 0
0.0025 0.001 0.0174859 0.00946108 0
0.003 0.001 0.0190196 0.0105843 0
0.0035 0.001 0.0211328 0.011956 0
0.004 0.001 0.0178487 0.00893961 0
0.0045 0.001 0.0215802 0.0113523 0
0.005 0.001 0.021677 0.0112111 0
0.0055 0.001 0.0204202 0.0111101 0
0.006 0.001 0.0187162 0.0125423 0
0.0065 0.001 0.0208709 0.0104712 0
0.007 0.001 0.0234684 0.0133002 0
0.0075 0.001 0.0170329 0.00959007 0
0.008 0.001 0.0219575 0.010192 0
0.0085 0.001 0.0217515 0.0106401 0
0.009 0.001 0.019219 0.0081935 0
0.0095 0.001 0.0184457 0.00800448 0
0.01 0.001 0.0219529 0.0113352 0
0.0105 0.001 0.0215392 0.0139569 0
0.011 0.0015 0.0177212 0.0093703 0
0.0115 0.0015 0.0179561 0.00977304 0
0.012 0.0015 0.0161588 0.00790712 0
0.0125 0.0015 0.0203708 0.00988897 0
0.013 0.0015 0.0207111 0.00995669 0
0.0135 0.0015 0.0159083 0.00838419 0
0.014 0.0015 0.0190656 0.0115624 0
0.0145 0.0015 0.0260083 0.0109331 0
0.015 0.0015 0.0179299 0.00918459 0
0.0155 0.0015 0.0176161 0.00959872 0
0.016 0.0015 0.0175472 0.0107181 0
0.0165 0.0015 0.022946 0.0121859 0
0.017 0.0015 0.019282 0.0100447 0
0.0175 0.0015 0.0187895 0.00814858 0
0.018 0.0015 0.0196443 0.00823813 0
0.0185 0.0015 0.0195594 0.0101518 0
0.019 0.0015 0.0171651 0.00944978 0
0.0195 0.0015 0.0188431 0.00947483 0
0.02 0.0015 0.0200835 0.00858403 0
0.0205 0.0015 0.0232255 0.0115828 0
0.021 0.0015 0.0175119 0.00982416 0
0.0215 0.0015 0.0207665 0.0106175 0
0.022 0.0015 0.0207275 0.011205 0
0.0225 0.0015 0.0172618 0.007974 0
0.023 0.0015 0.0211553 0.01094 0
0.0235 0.0015 0.0224754 0.0118937 0
0.024 0.0015 0.0189638 0.00826489 0
0.0245 0.0015 0.0187965 0.0107205 0
0.025 0.002 0.0178294 0.00955749 0
0.0255 0.002 0.0201706 0.012368 0
0.026 0.002 0.0183094 0.00918503 0
0.0265 0.002 0.0206463 0.0106818 0
0.027 0.002 0.0211824 0.0119352 0
0.0275 0.002 0.0183729 0.00879073 0
0.028 0.002 0.0152374 0.00779516 0
0.0285 0.002 0.020647 0.0106434 0
0.029 0.002 0.0183883 0.0092196 0
0.0295 0.002 0.0225226 0.00971842 0
0.03 0.002 0.0222004 0.0125273 0
0.0305 0.002 0.0190475 0.00907826 0
0.031 0.002 0.0181197 0.00848112 0
0.0315 0.002 0.0197614 0.00847569 0
0.032 0.002 0.0176463 0.00955153 0
0.0325 0.002 0.0196639 0.00974091 0
0.033 0.002 0.0209617 0.0112422 0
0.0335 0.002 0.018946 0.00828766 0
0.034 0.002 0.0124997 0.00665411 0
0.0345 0.002 0.0191257 0.00754759 0
0.035 0.002 0.0240258 0.0101371 0
0.0355 0.002 0.0196977 0.00866563 0
0.036 0.002 0.0222109 0.00909482 0
0.0365 0.002 0.0142 0.0068743 0
0.037 0.002 0.0169115 0.0103744 0
0.0375 0.002 0.0188468 0.0103568 0
0.038 0.002 0.0179247 0.00897263 0
0.0385 0.002 0.0193095 0.00985669 0
0.039 0.002 0.0153159 0.00851247 0
0.0395 0.002 0.0186637 0.010081 0
0.04 0.002 0.0197914 0.0100902 0
0.0405 0.002 0.0214446 0.0107737 0
0.041 0.002 0.0233869 0.00881288 0
0.0415 0.002 0.0211885 0.0104482 0
0.042 0.002 0.0173258 0.00817685 0
0.0425 0.002 0.0187111 0.0101801 0
0.043 0.002 0.0201883 0.00952098 0
0.0435 0.002 0.0188608 0.00923251 0
0.044 0.002 0.0190398 0.0069521 0
0.0445 0.002 0.022943 0.0111499 0
0.045 0.002 0.0239944 0.0153857 0
0.0455 0.002 0.0155128 0.00807126 0
0.046 0.002 0.0217227 0.00986027 0
0.0465 0.002 0.0181167 0.0101669 0
0.047 0.002 0.0277478 0.0130023 0
0.0475 0.002 0.0192364 0.00921875 0
0.048 0.002 0.0176009 0.00889378 0
0.0485 0.002 0.0167996 0.00816336 0
0.049 0.002 0.0173667 0.0074252 0
0.0495 0.002 0.0244758 0.0118999 0
0.05 0.002 0.0163847 0.00882455 0
0.0505 0.002 0.0230489 0.0135542 0
0.051 0.0035 0.0211445 0.0115495 0
0.0515 0.0035 0.0170995 0.0102438 0
0.052 0.0035 0.0211714 0.00966749 0
0.0525 0.0035 0.0243487 0.013562 0
0.053 0.0035 0.0176841 0.0100559 0
0.0535 0.0035 0.0264565 0.0107299 0
0.054 0.0035 0.0232983 0.0118009 0
0.0545 0.0035 0.0222741 0.0108149 0
0.055 0.0035 0.0198543 0.0117296 0
0.0555 0.0035 0.013581 0.00795505 0
0.056 0.0035 0.0208716 0.0130224 0
0.0565 0.0035 0.0235765 0.0104717 0
0.057 0.0035 0.0193531 0.00832418 0
0.0575 0.0035 0.0199819 0.00807693 0
0.058 0.0035 0.019465 0.0105801 0
0.0585 0.0035 0.0142574 0.0085304 0
0.059 0.0035 0.019826 0.0121349 0
0.0595 0.0035 0.0220939 0.00807395 0
0.06 0.0035 0.0207555 0.00865885 0
0.0605 0.0035 0.0214667 0.00977318 0
0.061 0.0035 0.0256963 0.0133676 0
0.0615 0.0035 0.0208114 0.0117842 0
0.062 0.0035 0.0206517 0.00959438 0
0.0625 0.0035 0.0229701 0.00906121 0
0.063 0.0035 0.0171047 0.00748071 0
0.0635 0.0035 0.017225 0.00873098 0
0.064 0.0035 0.021675 0.0107213 0
0.0645 0.0035 0.0228084 0.00869776 0
0.065 0.0035 0.02011 0.0115313 0
0.0655 0.0035 0.0169283 0.00994416 0
0.066 0.0035 0.0174616 0.00903194 0
0.0665 0.0035 0.0224312 0.00971425 0
0.067 0.0035 0.0176161 0.00965037 0
0.0675 0.0035 0.022622 0.0116782 0
0.068 0.0035 0.0200531 0.0103717 0
0.0685 0.0035 0.0151312 0.00793721 0
0.069 0.0035 0.0215819 0.00896805 0
0.0695 0.0035 0.0183689 0.00857661 0
0.07 0.0035 0.0183627 0.00924529 0
0.0705 0.0035 0.0201268 0.00924151 0
0.071 0.0035 0.0179054 0.00832748 0
0.0715 0.0035 0.0199233 0.0105381 0
0.072 0.0035 0.0166025 0.0074128 0
0.0725 0.0035 0.0177754 0.00796032 0
0.073 0.0035 0.0164647 0.00914781 0
0.0735 0.0035 0.0134502 0.0068212 0
0.074 0.0035 0.0212144 0.0095672 0
0.0745 0.0035 0.0194082 0.00988615 0
0.075 0.0035 0.0214953 0.0103499 0
0.0755 0.0035 0.021585 0.0098481 0
0.076 0.0035 0.0183543 0.0100605 0
0.0765 0.0035 0.022222 0.0110794 0
0.077 0.0035 0.0202997 0.00802723 0
0.0775 0.0035 0.0210685 0.00885272 0
0.078 0.0035 0.0243979 0.0118941 0
0.0785 0.0035 0.0194772 0.00949715 0
0.079 0.0035 0.0181836 0.0103461 0
0.0795 0.0035 0.0249648 0.0138058 0
0.08 0.0035 0.0198146 0.0117836 0
0.0805 0.0035 0.0155392 0.00740636 0
0.081 0.0035 0.0206506 0.00902414 0
0.0815 0.0035 0.0182396 0.0137991 0
0.082 0.0035 0.0206556 0.0104242 0
0.0825 0.0035 0.0220099 0.0121232 0
0.083 0.0035 0.0188766 0.00936926 0
0.0835 0.0035 0.0175185 0.0100446 0
0.084 0.0035 0.0182254 0.00886472 0
0.0845 0.0035 0.0182362 0.00974398 0
0.085 0.0035 0.0188811 0.0107844 0
0.0855 0.0035 0.0190892 0.0074776 0
0.086 0.0035 0.0202536 0.0118835 0
0.0865 0.0035 0.0213615 0.0110754 0
0.087 0.0035 0.0195388 0.0090314 0
0.0875 0.0035 0.0197317 0.00886343 0
0.088 0.0035 0.0154199 0.00658176 0
0.0885 0.0035 0.0176968 0.0101741 0
0.089 0.0035 0.018654 0.00947495 0
0.0895 0.0035 0.0173669 0.0065712 0
0.09 0.0035 0.0214023 0.0104316 0
0.0905 0.0035 0.0242275 0.0114138 0
0.091 0.0035 0.023844 0.0108564 0
0.0915 0.0035 0.0193214 0.0084814 0
0.092 0.0035 0.0174019 0.00668441 0
0.0925 0.0035 0.0203325 0.0100816 0
0.093 0.004 0.0205752 0.0100011 0
0.0935 0.005 0.0190506 0.00976027 0
0.094 0.005 0.0231198 0.0114648 0
0.0945 0.005 0.0205261 0.0115989 0
0.095 0.005 0.0185834 0.0118105 0
0.0955 0.005 0.0179147 0.00755848 0
0.096 0.005 0.0187299 0.00961476 0
0.0965 0.005 0.0180526 0.00803429 0
0.097 0.006 0.0197593 0.0103382 0
0.0975 0.006 0.0192633 0.0102435 0
0.098 0.006 0.0212964 0.0111682 0
0.0985 0.006 0.0186413 0.00941656 0
0.099 0.006 0.0207658 0.00940789 0
0.0995 0.0075 0.0202125 0.00841643 0
0.1 0.0075 0.0170187 0.00820335 0
0.1005 0.0075 0.0207058 0.0110505 0
0.101 0.0075 0.0188038 0.00961644 0
0.1015 0.0075 0.0186206 0.00983526 0
0.102 0.0075 0.0159131 0.0076041 0
0.1025 0.0075 0.0237354 0.0120286 0
0.103 0.0075 0.0213492 0.00896203 0
0.1035 0.0075 0.0221837 0.00948945 0
0.104 0.0075 0.0223953 0.0107325 0
0.1045 0.0075 0.0139496 0.00694296 0
0.105 0.0075 0.0195941 0.00989335 0
0.1055 0.0075 0.0174286 0.0090342 0
0.106 0.0075 0.0183832 0.00865437 0
0.1065 0.0075 0.0212236 0.0127577 0
0.107 0.0075 0.0216736 0.0106929 0
0.1075 0.0075 0.0191375 0.00913666 0
0.108 0.0075 0.0183598 0.0104487 0
0.1085 0.0075 0.0214684 0.0114577 0
0.109 0.0075 0.0178429 0.00895849 0
0.1095 0.0075 0.0203407 0.0135638 0
0.11 0.0075 0.0173914 0.00993312 0
0.1105 0.0075 0.0170685 0.0083192 0
0.111 0.0075 0.0208574 0.00991756 0
0.1115 0.0075 0.0170032 0.00829192 0
0.112 0.0075 0.0184986 0.00682078 0
0.1125 0.0075 0.0209285 0.0109482 0
0.113 0.0075 0.017841 0.00985306 0
0.1135 0.0075 0.0207082 0.0122318 0
0.114 0.0075 0.0227616 0.0104876 0
0.1145 0.0075 0.0238648 0.010616 0
0.115 0.0075 0.0178615 0.00956651 0
0.1155 0.008 0.020587 0.0101629 0
0.116 0.008 0.0167907 0.00983098 0
0.1165 0.008 0.0209243 0.0107761 0
0.117 0.008 0.0187794 0.00887907 0
0.1175 0.008 0.0194527 0.00910288 0
0.118 0.008 0.0205469 0.00823878 0
0.1185 0.008 0.0264521 0.0118507 0
0.119 0.008 0.0189649 0.00799559 0
0.1195 0.008 0.013694 0.00660747 0
0.12 0.008 0.0235451 0.0112665 0
0.1205 0.008 0.0201772 0.010885 0
0.121 0.008 0.0219663 0.00756121 0
0.1215 0.008 0.0203235 0.00903015 0
0.122 0.008 0.0205788 0.0115474 0
0.1225 0.008 0.0244636 0.0118191 0
0.123 0.008 0.0165087 0.00842892 0
0.1235 0.008 0.0204681 0.0104868 0
0.124 0.008 0.0151963 0.00806024 0
0.1245 0.008 0.0205005 0.00941061 0
0.125 0.008 0.0146159 0.00965417 0
0.1255 0.008 0.0209192 0.00898225 0
0.126 0.008 0.016202 0.0070684 0
0.1265 0.008 0.0239908 0.00998875 0
0.127 0.008 0.0163405 0.00786178 0
0.1275 0.008 0.0187023 0.00758518 0
0.128 0.008 0.0175002 0.00856733 0
0.1285 0.008 0.0200539 0.0104287 0
0.129 0.008 0.0195601 0.010135 0
0.1295 0.008 0.0210098 0.0100711 0
0.13 0.008 0.0259886 0.0113286 0
0.1305 0.008 0.0199125 0.00978915 0
0.131 0.008 0.0248015 0.0110615 0
0.1315 0.008 0.0199341 0.00867171 0
0.132 0.008 0.0187951 0.00685222 0
0.1325 0.008 0.018753 0.00978771 0
0.133 0.008 0.0184938 0.00789373 0
0.1335 0.008 0.0260994 0.00963324 0
0.134 0.008 0.0233195 0.00924904 0
0.1345 0.008 0.0202279 0.00929535 0
0.135 0.008 0.0191695 0.0108147 0
0.1355 0.008 0.0211313 0.0108503 0
0.136 0.008 0.017869 0.00882754 0
0.1365 0.008 0.0172002 0.0068168 0
0.137 0.008 0.0224221 0.0116936 0
0.1375 0.008 0.0220936 0.00916439 0
0.138 0.008 0.0198113 0.0121782 0
0.1385 0.008 0.0207651 0.0130733 0
0.139 0.008 0.0158461 0.00994638 0
0.1395 0.008 0.0137744 0.00794727 0
0.14 0.008 0.0212736 0.00888742 0
0.1405 0.008 0.0178932 0.0101079 0
0.141 0.008 0.0223921 0.0107965 0
0.1415 0.008 0.0229314 0.010614 0
0.142 0.008 0.0262561 0.0116339 0
0.1425 0.008 0.0211178 0.0113545 0
0.143 0.008 0.0201721 0.0099711 0
0.1435 0.008 0.0217921 0.00959627 0
0.144 0.008 0.0235146 0.0117582 0
0.1445 0.008 0.0191255 0.00821662 0
0.145 0.008 0.0228384 0.0104777 0
0.1455 0.008 0.0197978 0.00889049 0
0.146 0.008 0.0197353 0.00897885 0
0.1465 0.008 0.0195012 0.0106136 0
0.147 0.008 0.0185968 0.0111713 0
0.1475 0.008 0.0187239 0.0108016 0
0.148 0.008 0.0181491 0.0109508 0
0.1485 0.008 0.0194715 0.00851014 0
0.149 0.008 0.0175635 0.0104937 0
0.1495 0.008 0.0182818 0.00952524 0
0.15 0.01 0.0178187 0.00821241 0
0.1505 0.01 0.0177559 0.00959455 0
0.151 0.01 0.0229306 0.00905096 0
0.1515 0.01 0.0177011 0.0100041 0
0.152 0.01 0.0164682 0.00827153 0
0.1525 0.01 0.0246978 0.011848 0
0.153 0.01 0.0197434 0.00880053 0
0.1535 0.01 0.0174937 0.00969595 0
0.154 0.01 0.0236116 0.0111941 0
0.1545 0.01 0.0191822 0.0103174 0
0.155 0.01 0.019205 0.0095799 0
0.1555 0.01 0.0181599 0.00952274 0
0.156 0.01 0.0188152 0.0104587 0
0.1565 0.0115 0.018433 0.00956405 0
0.157 0.0115 0.0147208 0.00906979 0
0.1575 0.0115 0.0170654 0.0084597 0
